x₁,x₂,x₃,x₄,x₅,x₆,x₇,x₈,x₉,x₁₀,y
0.16732625766358922,0.26501374745269757,25.662854626947773,0.8556234156823985,0.02182798191372015,0.6767748718452011,0.4867186688541767,0.286164063785574,0.10608753755740974,0.550913960954589,56.97282766011973
0.015542532549687182,0.014594452668633351,28.891447397099014,0.7045081741125612,0.7138527282254172,0.4287657585235658,0.8237936006596589,0.407786230498431,0.14375493021481145,0.037911089682546195,61.81799844212124
0.07716917568300508,0.20572222049951916,32.21849642675607,0.6446790064931984,0.7021934794570153,0.22016496545686937,0.32847361734732927,0.4416642142146565,0.3322848658079357,0.42391553649081504,60.27952760026549
0.9980276773039591,0.8942494509537738,10.809046298221702,0.9730065132627912,0.7682147188426718,0.10277745492805845,0.9194743162472834,0.732984040372401,0.7677906692555775,0.727237336589812,63.76345247438344
0.31633236030357326,0.4386026991658115,21.331250320531446,0.43715677533007313,0.0581563634444664,0.18497204776073062,0.8993352934200467,0.17334774699582156,0.42389547743283884,0.32509471374678867,59.120833920250135
0.7879760397391973,0.5179637726491699,20.908762860098417,0.9145777794422294,0.49638597141032315,0.5891351384838379,0.9097344606861997,0.653133746349516,0.8057747951362516,0.7431629328705414,62.30668654382035
0.321024613296937,0.520674991334066,62.32584015535983,0.30411734047892525,0.24674376979271995,0.5231314164966658,0.3709857151914395,0.28183390164476296,0.48542147269467906,0.5990928666559157,60.889164564459875
0.24022338391904885,0.13061820733198715,42.298496723943344,0.8017286543447006,0.15985085055813664,0.3139253915797129,0.14239582995144917,0.23720045236124998,0.6140976285564467,0.43973715355581366,56.287054083315546
0.020932107157207946,0.2984340581184175,25.531736209119526,0.11260567441703562,0.8654786326034367,0.015876929280677965,0.5010209703950597,0.3167479040853245,0.3408970196658968,0.022984689034404204,62.39120075089906
0.2632335706958846,0.19370120756304743,26.039404362991814,0.9342268396926545,0.9950016127099686,0.2388588849028339,0.8442412294204384,0.1454860135286289,0.25419247631084163,0.4238783152292269,66.84626427232779
0.2254965331875951,0.2775952265080406,77.53143441393516,0.9377786091371954,0.7140679069903488,0.5810936870564947,0.8578954556195784,0.2046162405132318,0.27645290174508497,0.4178833299953004,63.8936170526159
0.45485512462219924,0.5292560366057097,68.33043860083778,0.39469815353017745,0.9346697956156598,0.16597620928915058,0.347309886665091,0.3712734932150836,0.5268922702589353,0.3479018210523258,66.40636089250162
0.9077403103611854,0.5407351039441559,15.956626358124314,0.8435439833361122,0.003418645396061182,0.88299798192894,0.4796297269686771,0.6788917765970544,0.4573729668434946,0.45881819416426917,57.87230455669838
0.3633097771471483,0.19070060257016086,2.6139903200647963,0.05947130605269857,0.6320013344214461,0.55317591085455,0.2592439261432937,0.5162453476048904,0.3780015554152142,0.382200363676512,62.632686656546866
0.7859618571439402,0.6079797330835846,54.85499993433849,0.04872640222027935,0.9072005458433081,0.646903751801525,0.7108037748016902,0.7065861737660012,0.8220668279550867,0.5748683717502848,68.53049354888267
0.24443079228839082,0.5722942892654366,77.20448461617522,0.10816929899023275,0.5482921485190377,0.2169698078059512,0.4765100800068316,0.34162889317620837,0.5594544293613172,0.22652596896671007,61.50669433025547
0.8433629431464278,0.832925910791847,61.89161870230431,0.872892515831013,0.9601610283961814,0.26608668665000024,0.7032409118061633,0.6299207076355045,0.5563063186139495,0.6135123467016995,65.84602033395586
0.5928708100886573,0.3714703706601412,0.7863229258521676,0.12219955272162086,0.5536366331383409,0.7731344175123511,0.8313509228031064,0.7638651664993883,0.4127623986411616,0.42370131123625665,64.51006857692552
0.15967928183862234,0.239069490752028,59.28856378782934,0.49524176543263576,0.31698071613864,0.3730012111077583,0.649888504996678,0.37756509227859447,0.4782676303257579,0.4118289396115825,60.06223830177976
0.10086393479292544,0.20825564724996937,76.55790350553855,0.7822468128517299,0.030410895644102043,0.263049995188138,0.41690923761659593,0.17299678498691196,0.5265392928371158,0.5036782589895207,56.30098938075825
0.9465498799922998,0.7093916430485376,14.76788431173459,0.835334411803579,0.951213091701198,0.1700031025034876,0.15636394404688825,0.5334093394508558,0.8015659922889701,0.9094135746390652,64.01182698776582
0.9201312331526685,0.8696051679453966,65.64538930874224,0.7869459178111329,0.8522844744298204,0.3342326769885511,0.812636087492224,0.8508982504048975,0.5643452077350178,0.7612854790045487,64.59981601700893
0.7481900587532968,0.38090824113601707,28.34466937611908,0.4343045022622416,0.13660485356092966,0.003706048506585624,0.16928397224995373,0.7849780603146971,0.850492100035795,0.7506226430174008,55.48915223986749
0.21639395717310927,0.2505592236934664,12.651107877240907,0.5117319303266705,0.13105533044429962,0.6715463021190975,0.5324655865621779,0.4085328652907868,0.42287568766592176,0.5943979625575958,59.089431131194374
0.4864090135554908,0.5921718241470398,19.979229431570555,0.4226103289935843,0.9404889156952079,0.31806268458056386,0.7087931004562131,0.5703100423657892,0.37239678190365333,0.5747542919733211,67.49661263678111
0.13589221944919871,0.23772095544782113,38.317755480964124,0.2967108344826219,0.7490227496772441,0.000863384562695968,0.2806310899994995,0.09578115880474625,0.33879797964214664,0.3960773973640209,58.43829169854959
0.6380163221867088,0.4060764156498371,64.67502661326685,0.5052449219889259,0.4081147881160563,0.6456093664535736,0.29887811992058433,0.7686980543772878,0.467398912441631,0.5493643091675401,60.94307216560675
0.684728008384893,0.36342203412304086,90.16566788881961,0.40873875111530134,0.25786853557086653,0.708052888826632,0.13896384290400055,0.7664347467726106,0.7408697117748517,0.6939542903561297,61.81163783532075
0.8866925274571815,0.6208574970246257,76.06512211868359,0.5143865193790229,0.2078692126151338,0.49317726550496466,0.636555265977655,0.7219718963129487,0.7553804027973013,0.8259616828561324,60.712653058805174
0.6401384180539365,0.4269005968112073,81.9829542145872,0.82891764409743,0.637505628036807,0.3363800212260777,0.41641527323550487,0.7786123517957843,0.532382368819412,0.6073966581734691,61.26655568623954
0.4943969175550751,0.7336062838182996,84.50078433122484,0.3857958141940945,0.961852677392073,0.47858441002384255,0.5115193767944859,0.4737092090555093,0.33863573433760885,0.27666120673233074,68.02487694414734
0.23657120975844426,0.5943917066733464,31.450950864218807,0.2989648973740986,0.8435091246901407,0.8664504988648538,0.5875474861830645,0.5008190928317697,0.33827835747475066,0.5827048663387897,67.3114608313135
0.5236990718968633,0.6927231289971744,50.28618341897144,0.88608090538145,0.7996655632183975,0.5551843362137721,0.8253578800691037,0.5450797820398625,0.3882981314378373,0.5264234659280831,64.0938867970242
0.0462369503528306,0.399765457249039,40.04567641340804,0.6093757345607087,0.4272526955512541,0.5488637484483931,0.4632511274007569,0.27499390357097,0.26647555028819236,0.43615884553741746,58.43978444198113
0.13966973190252463,0.22799860099062752,4.040085551069583,0.037129223821381396,0.7116216164724565,0.4673151538986289,0.42190188709161447,0.5205177843017931,0.22653663477246155,0.4995323124597655,63.175131044538546
0.1875150039364064,0.3343000784114245,66.69486021993298,0.02391966115411348,0.3378222754547062,0.8241446715259786,0.47821985304099646,0.46272601208812414,0.3610777700074822,0.36647280115604297,60.58597145836902
0.887425576571919,0.47291811119772387,20.729068752565905,0.4065881168431078,0.6686274105477654,0.2527900375494154,0.09985508757101424,0.9304470010824705,0.5046054324623443,0.5875988142208294,63.28072588193983
0.519466745966741,0.26369786685058294,71.59610802487057,0.9446985224219004,0.9814360078957254,0.6825309634006298,0.33178718260578144,0.514194931360679,0.39252649285919594,0.5225777958854853,67.49719581466185
0.6624573637077402,0.6757986435962213,61.57951505269119,0.06217667261926363,0.754060424877995,0.36209096121591844,0.3127489677657773,0.4965223782134619,0.5265059516945184,0.5250106516893072,64.05418186634647
0.1768294127448815,0.2748366341227463,11.493079954317142,0.40217001669167685,0.2517792821293605,0.649420731399877,0.3930509664514752,0.2544047755932536,0.2843798354680763,0.2702438874270433,59.724886023277826
0.898075615225226,0.7688194802117947,34.2176794744435,0.10739854866030463,0.19580277229100074,0.796210131068469,0.03714633309423787,0.48959355813370775,0.7853161104428779,0.5155572025623799,60.12381011647151
0.6678400187069544,0.3359593805363309,24.556249545822983,0.9477045385842233,0.19741140959706271,0.5678902512970156,0.7276751551657983,0.3630024975107953,0.47111009421066785,0.516903847069224,59.521950054661914
0.4880236198479644,0.5236757508625851,33.79484369866243,0.1507420547696161,0.8112032208068489,0.9770214839131317,0.8550608906541968,0.45516039686029075,0.7226798494240697,0.27601670429718594,68.00894630783395
0.8550790696846604,0.5990071281142927,43.601429590861265,0.7369309580720396,0.07899206206290366,0.4262876623934404,0.3493118508146189,0.6247133541602664,0.5679197954496519,0.49953171769985527,56.78487198957153
0.00958593216943271,0.02179499327869927,60.71597472625139,0.4638391568617586,0.49618428384188884,0.5460000983729172,0.989486704099749,0.24323390326723804,0.0371494364649565,0.18887915099028452,62.937679263181835
0.8033369071028107,0.4979734770049403,22.449123836248532,0.43704915836622016,0.31575228214457307,0.12004506189289277,0.8003280769070595,0.7819627539732461,0.7214480397039464,0.8555554655825804,60.983884897890306
0.6578744886612975,0.5527342222524785,36.23342762180437,0.9020571532149728,0.2369694793782524,0.7013415715606326,0.5305070336775701,0.7972984559823109,0.7809923220070041,0.6894931140455842,59.38623991900953
0.6926461600925191,0.6925870761277135,17.978593256220844,0.7928321309532762,0.5709799123815431,0.6609940938077552,0.43576616721962425,0.7787348269050912,0.6478776543486544,0.6430014564318001,60.12570474692579
0.581517881457591,0.41053753713706953,5.725909756106429,0.1878688507138968,0.5733864044480033,0.5111428342912383,0.6810013339509251,0.3408480540571578,0.3647484045235123,0.5310649130741779,63.83005636713932
0.1932945474022736,0.455188530500936,26.327430776138105,0.11793097607781133,0.3119290961413914,0.5426194113362395,0.2535874519927168,0.3409077472427817,0.4944633694367693,0.5558627399385001,60.156910685901984
0.5187966164958862,0.49138239516535753,67.30085145060221,0.3891167527418613,0.9991584194202554,0.3439929213899453,0.3658418998468944,0.45832220217443287,0.4137984655874276,0.5809866899679567,68.68683031340132
0.5518022375063623,0.5809479533648272,59.72309071316144,0.06183521968831318,0.5004075213473542,0.8173590570139437,0.1844049388762592,0.4594541755126891,0.6313897288675603,0.5486662831039618,61.92179155817294
0.7670888709574797,0.5482750826022948,48.923703019345496,0.38130320617849134,0.6286830565924457,0.496736963258648,0.45670605617433524,0.465408463778731,0.8394630834715879,0.479070802180389,64.18363135217241
0.9903381680092878,0.8421287091419143,43.064204775600246,0.526327764157791,0.2535980870226888,0.5905223996022775,0.3295559450870982,0.6647770927907025,0.5765163739639254,0.6168169023572451,59.066998618706755
0.917942374442632,0.5331398293988489,0.3235924300182713,0.9985307399983414,0.6679666371509949,0.3326858786560174,0.11354724113655301,0.6779185890265074,0.5041327830884885,0.6897837043399514,61.99699953775706
0.3532341064330631,0.6270515574737652,53.33648761803491,0.7759219008774256,0.22705026725408128,0.48074629813125114,0.9946605549403942,0.2541937655873253,0.27772499590973476,0.23517785600933405,58.01613538592774
0.13296617738969863,0.5623024560577817,61.61616347862881,0.5951865673907228,0.23880317145748542,0.3620861863679725,0.8678007603330138,0.30460207958478225,0.11367459174928385,0.27949305119349455,57.9980722338476
0.5679558863817054,0.7638994791336122,45.84294878365429,0.5108845834316482,0.5638657705860184,0.5026186187049848,0.9813705255773217,0.2939859003785934,0.47684599818990503,0.7374332719069673,62.83986434428866
0.3614974603721215,0.21386283110815152,95.42297524303676,0.7368768773842433,0.6870963442700992,0.9536965228180367,0.5318052561760267,0.3439408426055657,0.24345061013192137,0.19478326652142197,62.08948459864007
0.2867677189989333,0.455153909318163,50.16752705360437,0.5392292533594836,0.7491878320408887,0.730181825732692,0.8977127735128718,0.511446314392492,0.40184012855549356,0.2011664122266743,64.66870992830474
0.144433595139428,0.5396208099550769,82.25155867930258,0.7615886767264397,0.24920132573187748,0.21211900277615348,0.03494021858382901,0.5621817375457644,0.5668034365406948,0.18162736525847456,55.473001260644345
0.6843604684754385,0.41593836666292794,24.058324428496046,0.8559204153654487,0.9226396933643766,0.7166411438066633,0.014585700520634681,0.48279519612241506,0.7093696421233449,0.4304123398647255,64.70439596643286
0.6465403750816465,0.6958242983440954,66.59896402732797,0.2576161268931534,0.15741999319034883,0.10508723121790875,0.8580709567130453,0.379549793953733,0.40072286826761316,0.5439302149220707,60.47853753782098
0.7380822033194316,0.8376208439933808,91.73710925120784,0.26380375155253355,0.5231799567170561,0.4465025276644905,0.5768101092082683,0.710568148614362,0.42607256824948037,0.8111344333437546,63.90891154003492
0.9083653153295939,0.7661425303525996,84.21611687710306,0.080449034468002,0.45347702106556453,0.3296838969843283,0.34134186758280816,0.5375778456216622,0.7419721010406904,0.7156560966404593,61.696187660572505
0.7720658167195795,0.5634189940654243,6.103485745875004,0.8396089393900081,0.2773592302248642,0.5867008096798039,0.2934288676159802,0.7587248000205047,0.5876553754463891,0.43514759063311637,57.63464509730051
0.5913606840232657,0.48681782500923154,76.04847447091147,0.1815137663099351,0.2889386621688421,0.13839993836782272,0.434185384662618,0.7714772018638214,0.7923666726799005,0.7145086638839061,61.221068751339075
0.2383518179698032,0.6163049049303053,36.038058393898595,0.3970297907452396,0.7338788821169699,0.3268632053486651,0.5818515756474898,0.4804205783813901,0.4942120519656321,0.5618556763116663,64.18237707321873
0.7366422993108233,0.48268421496479363,83.44873880835799,0.5923059508373509,0.6425746058413455,0.29809737561117045,0.9512345183607303,0.6946434000494204,0.7934335041254355,0.3700415780491937,63.532166278233504
0.8105363343358374,0.8340159728457989,73.0491820756342,0.2759652310101697,0.899188882573368,0.46745094625825967,0.8313215033804113,0.48589596427390236,0.7844733035057302,0.5923416222454332,69.38695750975063
0.8215483715918379,0.6609024752231075,91.07985046789892,0.6023735720637882,0.10227625917424032,0.4004364082422547,0.22617483652983328,0.6490247984079915,0.46403489034452994,0.8254088255161601,57.884813068652676
0.8904060279002346,0.4564417707958127,42.60843713982594,0.3118797885412259,0.16924870334657838,0.9455448606682553,0.21023723554338658,0.907819576508089,0.8555651138863873,0.9104678251331051,62.65891274913944
0.4262621071617727,0.49616595640659034,86.29524357795289,0.173578894335096,0.5657307557293454,0.5255774633443002,0.4707818006982232,0.21334427671624878,0.6630954632995406,0.6842467629892536,63.92736190437287
0.9836502763566499,0.815222835451391,57.16390850181834,0.11683716420019485,0.6268897448506712,0.4867855368562055,0.980601056273791,0.8334558010935594,0.9216418970693654,0.9883829714300248,66.61768935319893
0.4359997612659716,0.29615838798448313,76.39867587808592,0.42179199528630873,0.9280287966580618,0.5775174608536031,0.5697261241389984,0.3950202979787757,0.4390630566750118,0.5269919673634602,68.42647248948752
0.3119907682673688,0.27054792133684324,66.33138843982829,0.1134104233834019,0.5973141096070103,0.42964589835646505,0.283388650493555,0.3652097571080566,0.6406932039540105,0.5725525785595535,63.346537917338594
0.9682804590648957,0.8675825861717533,36.3427323011672,0.9018167500672731,0.2577703452514868,0.7401416415780093,0.25327381028446716,0.5717872917875598,0.5991254451649424,0.8886420611892875,58.400710833197614
0.606821740236205,0.3058338695382383,33.80957108714588,0.916658601561801,0.4558604278194176,0.10586891248755226,0.14445992994949153,0.5716102860339136,0.687513619799101,0.5171136377410765,58.15532217617617
0.6244081213119597,0.39123137111236994,88.38811173976673,0.1048208466107019,0.6321738471450471,0.9843203339145543,0.2643629377842778,0.7409094284377067,0.37029041181539457,0.44488898560887435,64.71166372096572
0.20942927409977363,0.557229575196705,39.77607391316127,0.39782246973591606,0.053999040995688086,0.9109646269358076,0.49589305917601667,0.5986100243578732,0.5229809261030625,0.40529769050631426,60.2701578704798
0.7160539599816131,0.6925454028657747,39.322779638667924,0.04966713078443341,0.6004820044727359,0.5468537524050723,0.17813435195500893,0.7004136882666805,0.853372842075102,0.8247731174224411,62.833630406365046
0.6908460275090544,0.8250903631506991,27.088160705619856,0.9097477171598534,0.45910197703961053,0.09632334681273091,0.581257901886886,0.5616207916676669,0.8240198301757192,0.5695847782936739,58.09294205112326
0.901127274579093,0.7665338928501543,3.391469844101902,0.5051439912945273,0.30551550283734286,0.35854051479285354,0.746117150666362,0.6168171977175538,0.8283638012011758,0.6285289414506017,60.077824689206025
0.5071850144729793,0.6645438464105486,97.99756355967256,0.5207113335134641,0.49003166315004854,0.9754675613809431,0.3342998605180929,0.662689720173792,0.6964782110954787,0.40010082184172124,61.553087859115635
0.12282978775554221,0.5592416980225672,41.54190358454144,0.7558659779354868,0.6916582748315925,0.3529546843770388,0.7255146136970854,0.18336747952800725,0.15365486325104005,0.14492532353415621,59.949891259823815
0.19439242049277783,0.4318488124106383,22.966240994490803,0.715727201479442,0.17519590851322286,0.21404441544279762,0.8112399272233926,0.41473307741707344,0.3954670496407783,0.45366759312493243,56.69055791939526
0.2358936852673179,0.3355001285265349,78.5304602272201,0.1792190260982962,0.37910913568700977,0.43429816466438087,0.6734710596144342,0.5147255964791113,0.19854151773374495,0.5899264165726351,62.53304779730895
0.2028814704690407,0.5399917754968405,1.5163370020646383,0.9242983000753233,0.49870687753512244,0.008346769587871616,0.24136113605577814,0.10812562288515859,0.15871596569671553,0.39838053675244056,53.92313309658643
0.692611785006678,0.7935144200292217,34.54326604233495,0.6878321620894963,0.8018682446084235,0.8085254639369355,0.16714292325344826,0.7452559255366089,0.5286029212669141,0.5913486963260467,62.49856910438501
0.8379233183209145,0.42079732230402267,84.57934278942476,0.16125097010821632,0.6119453571458611,0.20589183811007894,0.05219712908050944,0.5120514978248866,0.8021425043768828,0.909064474876903,63.83711680709139
0.4868170169875179,0.7370941551325203,70.07501732856967,0.16494719624481657,0.6497336810651859,0.7999712026810311,0.375314340658351,0.5740903129487102,0.6886457519816054,0.3307525419469637,64.44773295850678
0.4332776160920495,0.6444237414477976,4.717930193064501,0.8348135902866523,0.7129583133061095,0.37121186655077754,0.263747456190188,0.564536503504407,0.43606831179658345,0.6702294456967305,60.34716816084755
0.5915146164279017,0.4438719991987935,15.638018926982046,0.05038478724864781,0.407634408186514,0.641131165071714,0.9208685425228278,0.7410132847195923,0.7603707458987097,0.7091284016978647,63.26947220001948
0.6471735476752889,0.7229439516252814,95.6887155872485,0.15650581547618714,0.7927249069248103,0.9149397398049446,0.1842726493911111,0.7327222907006726,0.5944246237899024,0.8213825954426398,67.02353425306512
0.8627270584072331,0.7662534946262191,72.93258138445175,0.7200351248123735,0.49692269171934855,0.18196278373948882,0.5776016364750332,0.8594902334362431,0.73345873206879,0.7071458219886487,59.246896267230014
0.22202597785559597,0.1932531993309884,46.10597783842161,0.10995676135655041,0.9538431266526681,0.9410217377540468,0.02905135007106785,0.1410362136963006,0.5083829593743882,0.4130705251252127,68.01415676186463
0.7130764906987273,0.7898595247979122,85.75901025722371,0.11362347023539776,0.8079060058920957,0.9897119363359537,0.7894278203877851,0.5477287183520462,0.7751639079428613,0.43606943342966564,67.92878311042784
0.009926342722998083,0.3518828964962126,49.225335509938105,0.282343467957177,0.8494566432274109,0.3728166851640584,0.021553386547810582,0.4986746177585146,0.364210587249413,0.43724336660001706,65.8079306352318
0.6384581387242814,0.37705991331729927,34.88464515898859,0.2255737368636881,0.9678074080909718,0.4602942793057212,0.23474755311167295,0.3696722133291983,0.4404899882151265,0.6726714100081312,68.91794764981665
0.26492951723435576,0.46390248565442427,71.8467639251049,0.6237107116384277,0.5700812628037932,0.8082485046477865,0.9401525448683934,0.4294326680941831,0.6025470136394218,0.5388844650639654,62.54504357020127
0.6183069706913047,0.3579097400679814,40.75352400390035,0.7254765441527269,0.2736724277589382,0.6672916289933315,0.13029884618496657,0.6737188928158998,0.44818129228084114,0.7505126682226477,57.874860595287416
0.24616812848962555,0.5605354176205681,32.51866703440438,0.07549362605307497,0.16913677695527762,0.13194818681056897,0.11142513701224654,0.26025871012865476,0.22766217867077276,0.21915617510731134,56.673461300299536
0.31052042031028404,0.17254199590186514,1.6109620572140049,0.4122109890106982,0.3941953736381292,0.1886118659980478,0.07270002967648392,0.3241481258310379,0.4249879373438802,0.2467123869114104,59.06966077280143
0.3198123604996064,0.5967434480978339,67.21061087272105,0.3314288504315386,0.5737905816263189,0.7186169235335846,0.5166640533634554,0.4306765494590641,0.26689375047719377,0.529769706353624,63.57445669225456
0.579049695279712,0.5412134752674337,87.62996442182045,0.043459094647441576,0.3039784763512081,0.6560986744537789,0.31183212591534804,0.4205120934695422,0.5415651135395076,0.585587797213906,60.584614243895864
0.22639550207956516,0.18713471176353536,97.45983212088221,0.9126500470313672,0.34594982880169023,0.08090764264201145,0.15826177703662392,0.31000527929925936,0.38300522683703897,0.19326380536809684,56.675336555166524
0.42240649729972035,0.6923821683620227,23.38416397420935,0.9919545167637114,0.2714348182384707,0.1594194323238769,0.33660974190322146,0.5487012122056011,0.6567209399482619,0.32218306555870846,57.28848660783028
0.257212713116572,0.6004049939248022,28.71322479105325,0.8466126045844509,0.25575581317035323,0.606997574196867,0.38958516114630837,0.33603146417729557,0.33962564195299516,0.35603131056539505,56.69602194538976
0.504756519860174,0.6204268020435657,25.74989222331576,0.8730892565753161,0.07927609362687749,0.21494155043157281,0.8290543602149951,0.541321776185326,0.5833643235426152,0.3140894252150723,57.200991145005084
0.5134076538946151,0.6736215569101675,58.2430529225634,0.19700899249933035,0.3303574598975181,0.970967723303543,0.18067449924210566,0.3440426122840934,0.5516829612173314,0.45767230310001095,61.42427954445341
0.8646792955534126,0.9216387460168441,13.686343279001512,0.3074679705839556,0.35489647825650517,0.5833938676409298,0.32630692747043577,0.6668035966531171,0.8854423657423282,0.5724446491502224,61.49163081790293
0.1481002087333101,0.32584145948101617,67.36728030301138,0.4846732513896883,0.2174085088355866,0.03312799301777791,0.5246116582366431,0.3923430605220536,0.3925554542752455,0.23412405750404675,56.59186616284491
0.7692713048838202,0.7671453009021646,98.88525622335551,0.8220099867539985,0.354661212044328,0.6191782368271508,0.5541353429683824,0.41327381274744057,0.6677486492690886,0.6981409468934309,59.126753914774696
0.5884544787921893,0.434581345091422,27.659697023832397,0.5813556178039192,0.26031288295770794,0.6100311928040767,0.06548464305230817,0.7918499641438942,0.5257282688075714,0.5018091663404447,58.255962618013875
0.1401034934624572,0.08037279257323193,30.174009507658496,0.6563559141581958,0.6255218534383673,0.91109153559384,0.9274020268271659,0.41212044391700964,0.47324303840978543,0.19690907004729896,62.68152405911698
0.6605325242457689,0.6730048140456946,56.964996562611404,0.8545824018341319,0.5496478893384429,0.9594979818636131,0.6453295141735127,0.4839409456875604,0.45073867923233224,0.46760333882291016,60.90909916230611
0.9844658887075142,0.6579355650363419,34.102355552104434,0.4803875677626144,0.7609654755059052,0.27811239643595265,0.18062509521895898,0.8035496176402382,0.6055262121363135,0.6224756796899326,63.69816966256086
0.3150160765698733,0.2785669137594248,78.86751592141007,0.38753952627165367,0.3080075133247373,0.9563645586405691,0.37865410094755103,0.5703587187379411,0.16694316770243234,0.27238508360525393,61.51456599983834
0.3634729925322593,0.6423890646784802,81.04342166858476,0.0009960932022585745,0.4680363078295131,0.3957574233564167,0.471446901709518,0.2798615570467893,0.4995903676974939,0.28580543422386384,60.07182105384422
0.5611277118393538,0.60331677445954,47.107554407124816,0.20695437462659516,0.47697504377569455,0.5701076346600471,0.3959910863327014,0.43059397532201904,0.38109227646847244,0.432072018877934,62.3701313724941
0.8012425941008048,0.5492037444574686,82.39607671061422,0.03150092968406759,0.519855169486171,0.7652571959054841,0.44361067237713914,0.8805387709011249,0.736221835495151,0.5852451218195244,63.281527133334166
0.5768508252507853,0.5807084080962842,34.065484458519734,0.8431217997993452,0.5840938101961488,0.39335142331466,0.20908515488226764,0.7787171168616047,0.29456274502566715,0.5115208774968991,59.33796255764604
0.8942452596766295,0.570005971776612,15.26942069012267,0.05605613082394312,0.5231116449509428,0.45562169428789145,0.2521576495971891,0.6898619274115632,0.4797382823526831,0.4812542434195094,61.52697595504081
0.8812237597036037,0.5478177366234359,30.22878946656544,0.32013799631820095,0.5128348910019862,0.325421020314127,0.2500221456291096,0.5345644314744387,0.5438875467051782,0.8310702009334157,62.649353166906444
0.126489953145011,0.07513372718529576,71.82798877584253,0.6224273976065662,0.6881280153650777,0.5541044223069169,0.4390657826284916,0.27590895144584815,0.5027264172884199,0.2657911127831619,62.00330266897333
0.3960827371615878,0.5814989706632603,8.08900494962641,0.4448180381802722,0.14272837528274285,0.9095246180672536,0.6319371896964161,0.20867443043015999,0.4887389333903659,0.6399542791331384,59.90803655166113
0.09594844619251486,0.07113706319993274,87.93299684113775,0.5117165454241472,0.7552988830718455,0.9973004830351782,0.2908792780237932,0.37978740425685176,0.32102897951267084,0.2770335832983237,64.4695170490183
0.8513002026700314,0.8919965087557036,5.4539370524625985,0.2835464436490922,0.17975135298927403,0.9073168130583289,0.4815819288295289,0.817696492093599,0.6953806702069631,0.8598746901613317,61.72889532640187
0.9785029342173577,0.7954877100305132,96.69035026028328,0.4397966541371243,0.8030043484788456,0.32424936769280865,0.4383019504738497,0.7408019905201025,0.7444627063260971,0.5943848835129228,65.83231475958037
